ID,IMDB_ID,Budget,Production Companies,Production Countries,Revenue,Runtime,Director
993290,,0,['Sombrero & Co'],[],0,0,Adeline Chahin
993293,tt21113810,0,"['Eclectica', 'SENSE Production']","['Croatia', 'Serbia']",0,104,David Kapac
993294,,0,[],"['Argentina', 'Portugal']",0,28,Julia Barata
993295,tt21214628,0,[],['Austria'],0,73,Andreas Horvath
993297,tt21042306,3270000,"['Atelier de Production', 'WTFilms', 'France 2 Cinéma']",['France'],0,110,Sylvie Verheyde
993298,tt21209654,0,"['Bionaut', 'Česká televize']",['Czech Republic'],0,70,Štěpán FOK Vodrážka
993301,tt14878082,0,"['Evolution Films', 'Česká televize']",['Czech Republic'],0,90,Miroslav Krobot
993305,,0,['SOMBRERO AND CO'],[],0,0,Xavier Reim
993318,,0,['BBC'],['United Kingdom'],0,58,
993334,,0,['Sombrero & Co'],[],0,0,Gautier & Leduc
993348,,0,[],[],0,8,Molly Hewitt
993365,,0,['Sombrero & Co'],['France'],0,0,Thierry Villeneuve
993426,,0,[],[],0,0,Vinícius Amaral
993433,tt9889716,0,"['Alte Spinnerei Köbeli', 'Movie Studio Bali']","['Indonesia', 'Switzerland']",0,100,Markus Köbeli
993437,tt18933868,0,['BONES'],['Japan'],0,5,Kenji Nagasaki
993447,,0,"['Moloko Film', 'FAMU', 'Česká televize']",['Czech Republic'],0,38,Martin Kuba
993448,tt19410612,0,[],[],0,20,Brenda Lien
993451,tt17490924,0,[],[],0,61,
993454,,0,['BBC Music'],['United Kingdom'],0,74,
993457,tt17634830,2000,['Dibbleland'],['United States of America'],0,17,David Dibble
993458,tt21244008,0,"['Kuli Film', 'Divadlo Verze']",['Czech Republic'],0,30,Igor Chmela
993460,,0,['Negativ'],['Czech Republic'],0,20,Marek Najbrt
993463,,0,['FAMU'],[],0,9,Marie-Magdalena Kochová
993466,,0,['FAMO Písek'],['Czech Republic'],0,29,Jan Daniel
993472,,0,[],[],0,33,Luca Dipierro
993474,,0,[],['United Kingdom'],0,7,Ben Rivers
993476,,0,[],[],0,17,Shazzula
993483,tt15310668,0,[],[],0,101,M. S. Raju
993484,,0,[],[],0,5,Diana Robertson
993486,,0,[],[],0,31,Johanna Caraire
993494,,0,[],['Cameroon'],0,71,Frank Thierry Léa Malle
993495,,35000,[],[],0,20,Famous Odion Iraoya
993496,tt20414524,0,['Moideas'],['Uganda'],0,90,Morris Mugisha
993497,tt21041726,60,[],[],0,4,Jacqueline Hillebrecht
993498,,12000,[],[],0,19,Hannsue
993503,,0,[],[],0,70,
993516,tt19880308,0,[],[],0,10,Mya Mimoso
993524,,0,"['Gedeon Programmes', 'Planète+']",['France'],0,90,Thibaut Sève
993530,tt15787004,0,"['Mt. MELVIL', 'NHK', 'NHK World-Japan']","['Japan', 'United States of America']",0,61,Laurent Barthelemy
993534,,0,['SOMBRERO AND CO'],[],0,0,Lê Quang Bui
993545,,0,[],[],0,0,Gautier & Leduc
993556,,0,['ITN Productions'],['United Kingdom'],0,86,
993561,tt21272600,0,['La Traverse'],[],0,74,Franssou Prenant
993563,,0,[],[],0,0,Samuel Petit
993564,,0,[],[],0,14,Danielle Arbid
993566,,0,['Paris Brest Productions'],['France'],0,25,Antonin Peretjatko
993579,,0,[],[],0,0,
993591,,0,['Queensberry Promotions'],[],0,0,
993592,,0,['Фаворит Фильм'],[],0,0,Илья Чижиков
993596,tt14834114,0,[],[],0,44,
993604,tt15857800,0,"['Hello Sunshine', 'The Representation Project']",['United States of America'],0,95,Jennifer Siebel Newsom
993624,tt14134604,2000,['Actuality Films'],['Japan'],0,0,Robert Capria
993626,,0,"['TVING', 'JTBC']",['South Korea'],0,0,Ryu Deok-hwan
993630,,0,"['JTBC', 'TVING']",['South Korea'],0,0,Kim Gok
993633,,0,[],[],0,0,
993638,,0,"['JTBC', 'TVING', 'Film 295']",['South Korea'],0,0,Kwak Kyung-taek
993642,,0,"['JTBC', 'TVING']",['South Korea'],0,28,Yoon Seong-ho
993655,tt21154958,0,['SNCI Production'],['Italy'],0,106,Salvatore Vitiello
993658,tt21215136,0,[],[],0,19,Nicolás Gutiérrez
993662,,0,[],[],0,17,Waleska Ramírez
993666,,0,[],[],0,12,Fernando Villena
993681,,0,[],[],0,0,Johanna Schellhagen
993682,,0,[],[],0,3,Luciano Perochena
993685,tt18163714,0,[],['Dominican Republic'],0,25,Fernando Henriquez
993690,,0,[],['Japan'],0,101,Takashi Okamoto
993703,tt16160708,0,['Irwin Entertainment'],['United States of America'],0,59,Linda Mendoza
993704,,0,[],[],0,0,Matias Vaisman
993711,tt21041972,0,[],[],0,118,K.S. Nandeesh
993719,,0,[],[],0,60,
993724,,0,['IRIS FILM'],['Denmark'],0,14,Thomas J.S. Mogensen
993728,tt21168858,0,[],[],0,55,
993729,tt21198156,0,['MTV Entertainment Studios'],['United States of America'],0,52,Trey Parker
993733,tt11911734,0,[],['Japan'],0,100,Yoshiki Takahashi
993740,,0,['KIOSCO.TV'],['France'],0,0,Tristan Carné
993772,,0,['Gobelins'],['France'],0,1,
993782,tt27811244,0,"['Happinet Phantom Studios', 'KADOKAWA']",['Japan'],0,111,Keiichi Kobayashi
993807,tt18374194,0,['NewBeTV'],['Netherlands'],0,81,Martijn Smits
993817,tt21221998,0,['Ruben Smit Productions'],['Netherlands'],0,97,Ruben Smit
993818,tt21108864,3200,[],[],0,16,Clémence Agenet
993828,,0,[],['Latvia'],0,2,Anastasija Šelušenkova
993843,tt20248456,0,"['Reel One Entertainment', 'CME Summer Productions', 'Champlain Media']","['Canada', 'United States of America']",0,87,Meeshelle Neal
993845,,0,[],['Australia'],0,10,Beau Miles
993846,,0,[],[],0,0,
993852,,0,['Broadstone Films'],['Ireland'],0,97,Seamus Murphy
993861,,0,[],[],0,0,
993865,,0,[],['Australia'],0,11,Beau Miles
993867,tt20835552,5000,[],['United States of America'],0,84,Daniel Byers
993872,,0,[],[],0,0,Julia Werner
993890,,0,[],[],0,28,Pokey Spears
993894,tt21317046,0,[],[],0,14,Fiori van Rijswijk
993907,,50000,[],['United States of America'],0,66,Stephen Adetumbi
993920,,0,[],[],0,89,Ahmad Tajri
993927,tt19721576,0,[],[],0,7,Megan Chumbley
993943,,0,[],[],0,0,Julien Bloch
993948,,0,['Canal+'],['France'],0,55,Charles Comiti
993949,tt14013974,0,[],[],0,75,Dylan Harvey
993956,,0,['Ame Blanco'],['Argentina'],0,62,Alejandro Magnone
993958,,0,[],['Argentina'],0,83,Leonardo Petralia
993962,tt21882320,0,"['CAPA', 'ARTE']",['France'],0,87,Olivier Lemaire
993963,,0,[],['China'],0,86,Cheng Feng
993969,tt17663776,0,"['CMW Autumn Productions', 'Champlain Media', 'Reel One Entertainment']",['Canada'],0,85,Jonathan MacPherson
993970,tt21099366,0,['Finch X No Worries'],"['Australia', 'United States of America']",0,71,Alan Hicks
993987,,2000,[],['United Kingdom'],0,19,Orla Smith
993992,,0,[],[],0,18,Jean-Claude Rousseau
993995,,0,[],[],0,0,
994002,,0,[],['China'],0,63,Meng Lingyu
994006,tt21030232,0,['TinCan Productions'],['Philippines'],0,90,Theodore Boborol
994008,tt15847428,0,[],[],0,13,John Skipp
994012,tt15056456,0,[],['Australia'],0,25,Josh Todaro
994016,tt21114504,0,['Sarbacane Films'],['Canada'],0,12,Maxime S. Girard
994040,,0,[],[],0,0,
994051,,0,[],[],0,0,
994052,tt21653744,0,"['Dressed For Love Films', 'Just To Be Clear Productions', 'Julijette']","['Canada', 'United States of America']",0,84,Michael Robison
994053,,0,[],[],0,0,
994088,,0,[],[],0,0,
994104,,0,[],[],0,0,
994105,,0,[],[],0,0,
994106,,0,[],['United States of America'],0,14,Dashiell Dekker
994107,,0,[],[],0,0,
994109,,0,[],[],0,0,
994110,,0,[],[],0,0,
994112,,0,[],[],0,0,
994113,,0,[],[],0,0,
994114,,0,[],[],0,0,
994118,,0,['Lux Fugit Film'],['Belgium'],0,104,Manuel Poutte
994133,tt13786042,0,['Wango Films'],['Canada'],0,94,Luke Higginson
994134,,0,[],[],0,4,Geddy Hirsche
994158,,0,['Deckdisc'],[],0,0,Murilo Amancio
994160,,0,[],[],0,11,Oliver Gunnell
994176,,0,[],[],0,12,Calvin Leslie
994186,,0,[],[],0,9,Bruno Magnanti
994187,,0,[],['Morocco'],0,0,Bouchaib ALMASOUDI
994193,,0,['ARTE'],[],0,0,
994222,,20,[],['United States of America'],0,14,Andres Aya Cedeno
994224,tt14809378,0,"['SCS Entertainment', 'Wild Eye Releasing']",['United States of America'],0,70,Timothy Thomas
994226,,200,[],[],0,11,Brent Leoni
994244,,1000,[],[],0,27,Maša Božić
994253,tt15462356,0,[],[],0,14,Scott Alexander Naar
994255,tt10413300,0,[],[],0,25,Constanza Lobos Arévalo
994256,,0,[],[],0,121,Gurlove Singh Ratol
994257,,0,[],[],0,3,Prïncia Car
994258,tt14980774,0,[],[],0,19,Shicong Zhu
994260,tt21186402,0,['Biola University'],[],0,2,Josiah Brimmage
994262,tt21151200,0,[],[],0,14,Travis Laidlaw
994277,,0,['Wateraid Bangladesh'],['Bangladesh'],0,41,Kamrul Hasan
994281,,0,[],['Mexico'],0,0,Orlando Villanueva
994299,tt27328467,100,['Akademija umjetnosti Banja Luka'],['Bosnia and Herzegovina'],0,11,Branislav Stošić
994310,,0,[],['Argentina'],0,0,Marina Carrasco
994311,tt18973304,0,['SUNRISE'],[],0,101,Yoshiyuki Tomino
994313,,0,[],[],0,0,
994324,,0,['Sombrero & Co'],[],0,0,Gautier & Leduc
994327,,0,[],[],0,0,John Clark
994332,tt19353940,0,[],[],0,19,Abhichoke Chandrasen
994334,,0,['Sombrero & Co'],['France'],0,0,Samuel Petit
994337,tt18289504,20000,['Alfastudio'],['Italy'],0,0,Alex Scopini
994340,,0,"['Amka Films', ""École Cantonale d'Art de Lausanne"", 'RTS']",['Switzerland'],0,15,Avril Lehmann
994341,,0,[],[],0,14,
994343,,0,[],[],0,5,
994344,,0,[],[],0,21,
994348,tt21198718,0,[],['United States of America'],0,74,Jason Wan Lim
994368,tt21812030,0,['Matraca Filmes'],['Brazil'],0,102,Rafaela Gonçalves
994372,,0,[],['China'],0,90,
994374,,0,['Tony Comiti Productions'],['France'],0,52,Pierre Chabert
994380,,0,[],['China'],0,72,Kam Ka-Wai
994386,tt15723074,0,"['Ajay Mysore Productions', 'S.R. Movie Makers', 'Anvitha Creations']",['India'],0,142,Anji Sreenu Yarajala
994387,,0,['Klikfilm Production'],['Indonesia'],0,80,Dyan Sunu Prastowo
994392,,0,[],[],0,137,Jeffrey Hall
994399,tt20784664,0,['LionMountain Pictures'],['Germany'],0,28,Gerrit Loewenberger
994418,tt15738162,0,[],[],0,0,
994421,tt22986082,0,['HEAD - Genève'],['Switzerland'],0,8,Alberto Gonzalez Morales
994422,,0,[],[],0,47,
994423,,0,['Jalan Productions'],['India'],0,0,Jiit Chakraborty
994434,,0,[],['China'],0,85,
994441,tt8514848,0,"['Haymarket Films', 'Head Gear Films', 'Metrol Technology', 'Saban Films']",['United Kingdom'],0,115,Julian Gilbey
994450,tt21086838,0,[],[],0,72,
994463,tt11534450,0,[],['Turkey'],1883289,0,Hakan Bol
994468,tt21339834,0,"['Amazon Studios', 'A Fábrica']",['Brazil'],0,111,Susana Garcia
994475,,0,['BBC'],[],0,52,
994483,,0,['Cary Allen Productions'],[],0,4,Dennis Cahlo
994489,,0,[],[],0,13,Mitch Oliver
994495,,0,[],[],0,7,Rollyn Stafford
994502,tt20606002,0,[],[],0,90,Todd Verow
994503,tt15426894,0,['Framing the World'],['United States of America'],0,126,Paul Wittenberger
994506,tt18245884,0,[],[],0,5,Richard E. Haywood
994508,,0,[],[],0,3,Lydia Garnett
994509,,0,[],[],0,3,Yanglu He
994510,,0,[],[],0,21,Jason Affolder
994512,,0,[],[],0,30,Eva Colmers
994515,tt21051782,0,[],['Canada'],0,18,Brian Sepanzyk
994517,,0,['Takarazuka Revue Productions'],[],0,0,
994529,tt15682946,0,[],[],0,8,Aaron Fuksa
994532,tt16310112,67539,['Three Wishes Productions AS'],[],0,18,Simon M. Valentine
994537,,0,[],[],0,7,Daniel Hickey
994538,,0,[],[],0,3,Sean Keller
994542,,0,[],[],0,5,Steven Mosley
994544,,0,[],[],0,36,Funing Tang
994545,,0,[],[],0,12,Sofie Somoroff
994547,tt16174988,0,[],[],0,63,Renaud Gauthier
994548,tt21090504,0,[],[],0,17,Michael Varrati
994549,,0,[],[],0,12,Bronson Allen
994551,tt17006740,0,[],[],0,19,Anisha Savan
994552,,0,[],[],0,3,Andrew Kasch
994578,tt17499122,0,[],[],0,16,Zachary Zebrowitz
994582,tt10558658,0,[],[],0,18,Meghan Lennox
994591,tt18764904,0,[],[],0,8,Benedict Chiu
994628,,0,['Royal Opera House'],['United Kingdom'],0,133,Tobias Kratzer
994630,,0,[],[],0,103,Hiroaki Matsuoka
994634,,0,[],[],0,21,Lee Wi-shang
994635,,0,[],['South Korea'],0,16,Pyo Guk-cheong
994639,,0,[],['South Korea'],0,25,Kim Kwon-hoan
994641,tt22832984,0,[],['South Korea'],0,10,Kim Jin-man
994642,,0,[],['South Korea'],0,33,Kim Joon
994643,tt15124196,0,[],['Lebanon'],0,23,Daniel Habib
994644,,0,[],['South Korea'],0,20,Zang Min-hye
994645,tt21188210,0,[],['Sweden'],0,18,Kaveh Akaber
994646,tt19817038,0,[],[],0,92,Venu Somineni
994648,,0,[],['South Korea'],0,8,Baek Ba-son
994649,,0,[],['South Korea'],0,23,Jeon Seong-yeol
994651,tt21094382,0,[],['Cyprus'],0,15,Andreas Kyriacou
994652,,0,[],['Japan'],0,28,Tokitoshi Shiota
994653,,0,[],['South Korea'],0,19,Seo Sang-woo
994654,,0,[],['South Korea'],0,36,Yang Su-hee
994699,tt10198944,0,[],[],0,0,Ryan Jordan
994701,tt16433112,0,[],[],0,63,Louis De Jaeger
994716,,0,[],['Netherlands'],0,5,Adam Centko
994717,,0,[],[],0,0,Manuel de Castro
994721,,0,[],[],0,59,
994726,,379,"['AVR Productions', 'Scribble Pad Pictures']",['India'],0,28,Dharshanraj
994734,tt15792082,12000,[],['Canada'],0,0,Ray Raghavan
994739,tt22046190,0,['Nikkatsu Corporation'],['Japan'],0,99,Daigo Matsui
994740,tt22046188,0,['Nikkatsu Corporation'],['Japan'],0,94,Koji Shiraishi
994759,tt19498054,0,"['Fireside Pictures', 'Johnson Production Group']",['Canada'],0,91,Max McGuire
994762,,0,['Escuela TAI'],['Spain'],0,0,Mey Montero
994763,,0,['Project FL'],['Philippines'],0,1,Antonio Agregado
994773,tt15711610,0,"['Cometos', 'Reason8 Films']",['Lithuania'],0,87,Jonas Trukanas
994779,,0,[],['China'],0,78,Mai Guanzhi
994787,tt14253270,0,['Kristof Gerega - Schuldenberg Films'],['Germany'],0,13,Ilaria Di Carlo
994788,,0,['BBC Music'],['United Kingdom'],0,51,
994790,,0,['BBC Music'],['United Kingdom'],0,63,
994792,,0,['BBC Music'],['United Kingdom'],0,58,
994794,,0,[],['Belgium'],0,0,
994867,tt20756140,1,[],[],0,38,Zack Hankins
994880,tt15464240,0,['Power543 Productions'],[],0,0,Samuel Cockings
994881,,0,[],[],0,17,Abe Callard
994884,,0,[],[],0,0,
994895,,0,['BBC Music'],['United Kingdom'],0,49,
994896,,0,['BBC Music'],['United Kingdom'],0,59,
994902,tt8344316,0,"['Templeheart Films', 'The Attraction Movie Ltd', 'EnMar Productions', 'Nelson Nutmeg Pictures']",['United Kingdom'],0,88,Tim Clague
994903,tt21052900,0,['AFI Conservatory'],['United States of America'],0,0,Tina Gu
994906,tt15354254,0,['Sure Look Productions'],['Ireland'],0,0,Baz Black
994907,tt8983156,0,[],[],0,152,
994908,,0,[],[],0,102,Chris Ivey
994975,,0,[],[],0,0,Devis Ferrara
995041,,0,[],['Argentina'],0,0,Lucila Podestá
995052,tt15891670,0,['Gray Area Multimedia'],['United States of America'],0,8,Justin Burquist
995080,tt9115754,25,[],[],0,140,Bobby Khan
995090,,0,[],[],0,31,Chris Preitauer
995093,tt21194314,0,[],[],0,135,
995102,,0,['ITV'],['United Kingdom'],0,46,Rhys Roberts
995108,,86013,[],[],0,0,Rey Barceló
995120,,0,[],['China'],0,80,Zhang Tianhu
995130,,0,[],[],0,0,Gil Mehmert
995135,,0,"['나이테일즈 코리아', '(사)대구국제뮤지컬페스티벌']",['South Korea'],0,0,Kim Si-woo
995155,,0,['Real Betis Balompié'],['Spain'],0,0,
995159,tt21296488,0,"['Rumpus Media', 'My Options Were Limited']",['United Kingdom'],0,93,Tony Grech-Smith
995167,,72,['Love Streams Films'],['United States of America'],72,88,Craigen Z Oster
995169,tt20415188,0,"['Nimbus Film', 'Ja Film', 'Uppercut Media']",['Denmark'],0,92,Henrik Ruben Genz
995170,tt12132832,0,['Six Sigma Plus Productions'],['Pakistan'],0,155,Nadeem Beyg
995184,tt10489208,0,"['A Shadow in the Dark Productions', 'Rusty Nail Productions']",['United States of America'],0,0,Joseph Kelly
995190,,0,['BBC'],['United Kingdom'],0,59,Rhodri Huw
995193,tt25809450,0,['Dub Inc.'],[],0,105,Keisuke Yoshida
995201,,0,[],[],0,83,
995203,tt13985310,0,['Burton Pictures'],[],0,80,Andrew Burton
995209,tt19878350,0,['BE WILD FILM'],['Germany'],0,51,Christian Belz
995217,,0,[],[],0,164,Naohiro Ise
995223,tt13395302,0,['Bolt Productions'],['Ireland'],0,0,Darren Kelleher
995226,tt21206302,0,['Sculpting Fragments'],['Japan'],0,75,Guy
995232,tt11572324,0,[],"['France', 'Ireland']",0,90,
995265,,0,[],[],0,72,Nadim Mishlawi
995267,,0,[],['Mexico'],0,5,Alan Armas de la Rosa
995271,,0,['The Black Lodge Production'],['Germany'],0,7,Lukas Weinandy
995274,tt12510868,0,[],[],0,101,Harold Crooks
995281,,0,['TV Asahi'],['Japan'],0,0,Kazuya Kamihoriuchi
995310,,0,['Amores Analógicos'],['Argentina'],0,37,Luciano Scarcia
995340,,0,[],[],0,63,Paul Chambers
995344,,0,[],['Brazil'],0,4,Cecil de Fátima Abdullah
995347,,0,[],['Brazil'],0,12,Alexandre Alagôa
995349,,0,[],['Poland'],0,3,Nikodem Kłoś
995352,,0,['Studio Katolik'],[],0,0,
995353,,0,[],['Croatia'],0,1,Bruno Pavić
995355,,0,[],['Germany'],0,1,Eri Kassnel
995357,,0,[],['Canada'],0,7,Federica Foglia
995365,,0,[],[],0,0,Eduardo Aliberti
995366,,0,[],[],0,0,Giovanna Castellari
995371,,0,['Sheridan College'],['Canada'],0,5,Emily Xu
995378,tt18278732,5000,[],['United States of America'],0,7,Emily Maya Mills
995410,tt22529056,0,['Oxford Film and Television'],['United Kingdom'],0,79,Susanna White
995412,,0,[],[],0,0,Charles Villa
995415,,0,[],[],0,60,Martin Read
995424,tt23017498,0,['La Ventana Cine'],['Chile'],0,92,Carola Fuentes
995429,,0,[],[],0,97,Georgia Scott
995431,tt27785069,0,[],['Ukraine'],0,72,Ruslan Batytskyi
995439,tt25463610,0,"['Produkce Radim Procházka', 'Hitchhiker Cinema', 'RTVS', 'Česká televize']","['Czech Republic', 'Slovakia', 'United Kingdom']",0,78,Tomáš Kratochvíl
995440,,0,[],[],0,95,Holly Hardman
995441,,0,"['Medieoperatørene', 'Spring Films']","['Norway', 'United Kingdom']",0,90,Alexander Irvine-Cox
995443,tt18969460,0,['BBC Scotland'],['United Kingdom'],0,82,Emma Davie
995445,tt15281514,0,['Ten Speed Media'],['Australia'],0,82,Jennifer Ross
995446,,0,[],[],0,79,Esther Johnson
995448,,0,[],[],0,77,Jay Jammal
995449,,0,[],['South Korea'],0,18,Ahn Sang-hoon
995456,tt20857638,0,"['Transistor Films', 'Mob Scene']","['United Kingdom', 'United States of America']",0,44,
995457,,0,[],['United Kingdom'],0,29,Paul Daly
995459,tt21056372,0,['Vernon Films'],"['United Kingdom', 'United States of America']",0,28,Ilinca Calugareanu
995460,tt18573320,0,['Stereotactic'],[],0,56,
995467,,0,[],['United Kingdom'],0,3,Isaac Rogers
995476,tt20201740,20000,[],['United States of America'],0,74,Marge Stapor Costa
995485,,400,[],[],0,3,David Cuevas
995488,,0,[],[],0,3,Boris lorenzo
995497,,0,[],[],0,5,Liam Riley
995505,tt18950998,100,['Somos Films'],[],0,90,Carlos Daniel Malavé
995508,,0,['OOV Studios'],[],0,5,Sharon Gabriella
995514,,0,[],[],0,8,Paula Mermelstein
995515,tt21111846,0,[],[],0,2,Felix Lovell
995531,,0,[],['United States of America'],0,10,Tiffany Sia
995541,,0,[],['China'],0,0,Li Yadong
995546,tt21210816,0,['All Elite Wrestling'],['United States of America'],1000000,237,
995564,tt21211168,0,[],[],0,86,Kim Young-il
995588,tt17526224,0,"['REFLEKTO KREATIVO', 'Antítesis Films']",['Mexico'],0,98,Ana Díez
995597,,0,['Filmuniversität Babelsberg Konrad Wolf'],['Germany'],0,15,Paul Scheufler
995604,,0,[],[],0,93,
995624,tt19059056,0,[],['United Kingdom'],0,16,Hugh Clegg
995648,tt21194394,0,[],[],0,0,Bertram Knappitsch
995666,tt21287752,0,['Lucky Media'],['India'],0,169,B S Pradeep Varma
995673,tt18396450,0,[],['Belgium'],0,67,Ischa Clissen
995681,,0,['Jennifer Campos Productions'],['United States of America'],0,92,Jess Chayes
995698,,0,[],"['Jordan', 'Palestinian Territory']",0,35,Parastoo Anoushahpour
995716,,0,['Mercury Studios'],[],0,0,
995726,,0,"['Sacher Film', 'RAI Cinema']",['Italy'],0,0,Karen Di Porto
995733,tt21159596,0,[],[],0,58,
995735,,0,[],['Australia'],0,15,Beau Miles
995771,,0,[],['Mexico'],0,8,Christian Arredondo Narváez
995791,,10000,[],[],0,75,
995794,,0,['Amores Analógicos'],['Argentina'],0,9,Luciano Scarcia
995818,,8,[],['Greece'],0,19,Panos Anagnostou
995821,,0,['Sombrero & Co'],['France'],0,74,Thierry Villeneuve
995837,,0,['Lato Sensu Productions'],['France'],0,0,Camille Geoffray
995844,,0,['BBC Music'],['United Kingdom'],0,55,
995845,,0,[],[],0,17,Jacob Cartwright
995846,,0,[],[],0,31,Charlie Thorne
995849,,0,[],[],0,24,Aleksandra Bilic
995854,,0,['BBC Music'],['United Kingdom'],0,74,
995865,,0,['BBC Music'],['United Kingdom'],0,59,
995878,tt21194704,0,[],['United Kingdom'],0,69,Jane Preston
995885,tt15686638,0,"['Jawbone Pictures', 'Wheke Group Limited']",['New Zealand'],0,104,Tearepa Kahi
995899,tt19077862,0,[],[],0,0,
995900,tt13404734,0,[],[],0,95,Ethan Hickey
995906,tt21214842,0,['High Octane Pictures'],['United States of America'],0,83,Ben Carland
995914,,0,"['BBC One', 'BBC Studios']",['United Kingdom'],0,45,
995918,tt18285162,0,['Bioskop Productions'],['Mexico'],0,8,Jacob Vargas Gonzalez
995919,,0,[],[],0,0,Alireza Sharifi
995923,tt21289196,0,"['Kantana Motion Pictures', 'X Spring Capital']",['Thailand'],0,108,Kulp Kaljareuk
995936,,0,[],[],0,1,Los Ingrávidos
995937,,0,[],[],0,7,Los Ingrávidos
995938,tt12889912,0,"['Freestyle Digital Media', 'Applied Art Productions', 'Old Tombstone Studios']",[],0,101,Mitesh Kumar Patel
995945,tt21098832,0,[],[],0,57,
995950,,0,[],[],0,82,
